test_num;board;sensor;marble_color;min_value;max_value;low_threshold;high_threshold;;min_range;max_range;sensor_amplitude;monitored_mean;coeff_monitored_range;coeff_full_range;adjusting_factor;coeff_adjusted;Maxy ref alpha;maxy i ref;maxy cal alpha;adjusted_full_range
1;1;12; Red    ;1593;1659;996;1906;;322;2598;2276;1626;0.572934973637961;0.625866050808314;0.978588807785888;1591.18540145985;2240;2632;2301;0.601403645038697
1;1;12; Blue   ;2154;2223;1906;2384;;322;2598;2276;2188.5;0.820079086115993;0.842378752886836;0.978588807785888;2141.64160583942;2240;2632;2301;0.809453798995811
1;1;12; Yellow ;2544;2598;2384;2947;;322;2598;2276;2571;0.988137082601054;0.989607390300231;0.978588807785888;2515.95182481752;2240;2632;2301;0.950927903686649
1;1;12; White  ;3296;3385;2947;4095;;322;2598;2276;3340.5;1.326230228471;1.28579676674365;0.978588807785888;3268.97591240876;2240;2632;2301;1.23554051429998
1;1;13; NONE   ;77;131;0;214;;297;2621;2324;104;-0.0830464716006885;0.0396795116367798;0.978588807785888;101.773236009732;2240;2669;2301;0.0379329103983167
1;1;13; Black  ;297;346;214;1006;;297;2621;2324;321.5;0.0105421686746988;0.122663105684853;0.978588807785888;314.616301703163;2240;2669;2301;0.117263756664027
1;1;13; Red    ;1667;1735;1006;1955;;297;2621;2324;1701;0.604130808950086;0.648988935520794;0.978588807785888;1664.5795620438;2240;2669;2301;0.620421928726315
1;1;13; Blue   ;2175;2231;1955;2387;;297;2621;2324;2203;0.82013769363167;0.840518885921404;0.978588807785888;2155.83114355231;2240;2669;2301;0.803521169302805
1;1;13; Yellow ;2543;2621;2387;2870;;297;2621;2324;2582;0.983218588640275;0.985120183136207;0.978588807785888;2526.71630170316;2240;2669;2301;0.941757448542825
1;1;13; White  ;3119;3311;2870;4095;;297;2621;2324;3215;1.25559380378657;1.22663105684853;0.978588807785888;3146.16301703163;2240;2669;2301;1.17263756664027
1;1;14; NONE   ;50;76;0;172;;269;2686;2417;63;-0.0852296235002069;0.0234549516008935;0.978588807785888;61.651094890511;2240;2680;2301;0.0228842748448111
1;1;14; Black  ;269;312;172;977;;269;2686;2417;290.5;0.00889532478278858;0.108153387937453;0.978588807785888;284.2800486618;2240;2680;2301;0.105521934006629
1;1;14; Red    ;1642;1711;977;1978;;269;2686;2417;1676.5;0.582333471245345;0.624162323157111;0.978588807785888;1640.60413625304;2240;2680;2301;0.608975980592474
1;1;14; Blue   ;2246;2295;1978;2446;;269;2686;2417;2270.5;0.828092676872156;0.845309009679821;0.978588807785888;2221.88588807786;2240;2680;2301;0.824742000557837
1;1;14; Yellow ;2596;2686;2446;3002;;269;2686;2417;2641;0.981381878361605;0.983246463142219;0.978588807785888;2584.45304136253;2240;2680;2301;0.959323331192798
1;1;14; White  ;3318;3424;3002;4095;;269;2686;2417;3371;1.28340918494001;1.25502606105733;0.978588807785888;3298.82287104623;2240;2680;2301;1.22449032542632
1;1;15; NONE   ;72;117;0;248;;378;3090;2712;94.5;-0.104535398230088;0.0305825242718447;0.978588807785888;92.4766423357664;2240;3103;2301;0.0296470463667872
1;1;15; Black  ;378;413;248;1171;;378;3090;2712;395.5;0.00645280235988201;0.127993527508091;0.978588807785888;387.031873479319;2240;3103;2301;0.124078379238776
1;1;15; Red    ;1929;1945;1171;2274;;378;3090;2712;1937;0.574852507374631;0.626860841423948;0.978588807785888;1895.52652068127;2240;3103;2301;0.607686019179544
1;1;15; Blue   ;2604;2677;2274;2857;;378;3090;2712;2640.5;0.834255162241888;0.85453074433657;0.978588807785888;2583.96374695864;2240;3103;2301;0.82839180879896
1;1;15; Yellow ;3037;3090;2857;3396;;378;3090;2712;3063.5;0.990228613569322;0.991423948220065;0.978588807785888;2997.90681265207;2240;3103;2301;0.96109763539315
1;1;15; White  ;3701;3738;3396;4095;;378;3090;2712;3719.5;1.23211651917404;1.2037216828479;0.978588807785888;3639.86107055961;2240;3103;2301;1.16690147048958
2;1;0; NONE   ;205;336;0;420;;505;3741;3236;270.5;-0.0724660074165637;0.0723068698209035;1.14848657909766;310.665619645917;2240;3735;2259;0.071813889762977
2;1;0; Black  ;505;595;420;1494;;505;3741;3236;550;0.0139060568603214;0.147019513499064;1.14848657909766;631.667618503712;2240;3735;2259;0.146017151089232
2;1;0; Red    ;2393;2575;1494;2874;;505;3741;3236;2484;0.611557478368356;0.663993584603047;1.14848657909766;2852.84066247858;2240;3735;2259;0.659466551464823
2;1;0; Blue   ;3174;3250;2874;3452;;505;3741;3236;3212;0.836526576019777;0.858593958834536;1.14848657909766;3688.93889206168;2240;3735;2259;0.852740162361116
2;1;0; Yellow ;3654;3741;3452;3750;;505;3741;3236;3697.5;0.986557478368356;0.988372093023256;1.14848657909766;4246.52912621359;2240;3735;2259;0.98163348391352
2;1;0; White  ;3759;3792;3750;4095;;505;3741;3236;3775.5;1.01066131025958;1.00922213311949;1.14848657909766;4336.11107938321;2240;3735;2259;1.00234137079527
2;1;1; NONE   ;195;243;0;313;;383;3201;2818;219;-0.0581973030518098;0.0684161199625117;1.14848657909766;251.518560822387;2240;3022;2259;0.0718590451782106
2;1;1; Black  ;383;487;313;1296;;383;3201;2818;435;0.0184528034066714;0.135895032802249;1.14848657909766;499.591661907481;2240;3022;2259;0.142733719874528
2;1;1; Red    ;2105;2207;1296;2410;;383;3201;2818;2156;0.6291696238467;0.673539518900344;1.14848657909766;2476.13706453455;2240;3022;2259;0.707434252987315
2;1;1; Blue   ;2612;2870;2410;2950;;383;3201;2818;2741;0.836763662171753;0.8562949078413;1.14848657909766;3148.00171330668;2240;3022;2259;0.899386496956508
2;1;1; Yellow ;3031;3201;2950;3442;;383;3201;2818;3116;0.969836763662172;0.973445798188066;1.14848657909766;3578.6841804683;2240;3022;2259;1.02243280719317
2;1;1; White  ;3683;3713;3442;4095;;383;3201;2818;3698;1.1763662171753;1.15526398000625;1.14848657909766;4247.10336950314;2240;3022;2259;1.21340068068047
2;1;2; NONE   ;192;260;0;328;;396;3375;2979;226;-0.0570661295736824;0.066962962962963;1.14848657909766;259.557966876071;2240;3308;2259;0.0677446066867824
2;1;2; Black  ;396;519;328;1357;;396;3375;2979;457.5;0.0206445115810675;0.135555555555556;1.14848657909766;525.432609937179;2240;3308;2259;0.137137865306208
2;1;2; Red    ;2195;2354;1357;2598;;396;3375;2979;2274.5;0.630580731789191;0.673925925925926;1.14848657909766;2612.23272415762;2240;3308;2259;0.681792512872064
2;1;2; Blue   ;2841;2987;2598;3034;;396;3375;2979;2914;0.845250083920779;0.863407407407407;1.14848657909766;3346.68989149058;2240;3308;2259;0.873485769403911
2;1;2; Yellow ;3080;3375;3034;3546;;396;3375;2979;3227.5;0.950486740516952;0.956296296296296;1.14848657909766;3706.74043403769;2240;3308;2259;0.967458929564558
2;1;2; White  ;3717;3745;3546;4095;;396;3375;2979;3731;1.11950318898959;1.10548148148148;1.14848657909766;4285.00342661336;2240;3308;2259;1.1183855201256
2;1;3; NONE   ;130;173;0;342;;510;3687;3177;151.5;-0.112842304060434;0.0410903173311636;1.14848657909766;173.995716733295;2240;3410;2259;0.0440544761326152
2;1;3; Black  ;510;678;342;1506;;510;3687;3177;594;0.0264400377714825;0.161106590724166;1.14848657909766;682.201027984009;2240;3410;2259;0.172728441074412
2;1;3; Red    ;2335;2466;1506;2895;;510;3687;3177;2400.5;0.595058231035568;0.651071331705994;1.14848657909766;2756.94203312393;2240;3410;2259;0.698038085520414
2;1;3; Blue   ;3324;3416;2895;3526;;510;3687;3177;3370;0.900220333648096;0.91402224030377;1.14848657909766;3870.39977155911;2240;3410;2259;0.979957653907018
2;1;3; Yellow ;3636;3687;3526;3721;;510;3687;3177;3661.5;0.991973559962228;0.993083807973962;1.14848657909766;4205.18360936608;2240;3410;2259;1.06472253702687
2;1;3; White  ;3755;3771;3721;4095;;510;3687;3177;3763;1.0239219389361;1.02061296446976;1.14848657909766;4321.75499714449;2240;3410;2259;1.09423758209261
2;1;4; NONE   ;-108;171;0;244;;316;2954;2638;31.5;-0.107846853677028;0.0106635071090047;1.14848657909766;36.1773272415762;2240;2881;2259;0.0108417423675655
2;1;4; Black  ;316;386;244;1090;;316;2954;2638;351;0.013267626990144;0.118821936357481;1.14848657909766;403.118789263278;2240;2881;2259;0.120807986381444
2;1;4; Red    ;1793;1848;1090;2086;;316;2954;2638;1820.5;0.570318423047763;0.616283006093433;1.14848657909766;2090.81981724729;2240;2881;2259;0.626583872385809
2;1;4; Blue   ;2323;2568;2086;2692;;316;2954;2638;2445.5;0.80724033358605;0.827860528097495;1.14848657909766;2808.62392918332;2240;2881;2259;0.841697808250203
2;1;4; Yellow ;2816;2954;2692;3250;;316;2954;2638;2885;0.973843821076573;0.976641841570751;1.14848657909766;3313.38378069674;2240;2881;2259;0.992965927950046
2;1;4; White  ;3547;3655;3250;4095;;316;2954;2638;3601;1.24526156178923;1.21902505077861;1.14848657909766;4135.70017133067;2240;2881;2259;1.2394004528763
2;1;5; NONE   ;-113;0;0;254;;508;2259;1751;-56.5;-0.322387207310108;-0.0250110668437362;1.14848657909766;-64.8894917190177;2240;2240;2259;-0.0250110668437362
2;1;5; Black  ;508;685;254;1020;;508;2259;1751;596.5;0.0505425471159338;0.264054891544931;1.14848657909766;685.072244431753;2240;2240;2259;0.264054891544931
2;1;5; Red    ;1354;1539;1020;1728;;508;2259;1751;1446.5;0.535979440319817;0.640327578574591;1.14848657909766;1661.28583666476;2240;2240;2259;0.640327578574591
2;1;5; Blue   ;1918;2049;1728;2132;;508;2259;1751;1983.5;0.842661336379212;0.878043382027446;1.14848657909766;2278.02312964021;2240;2240;2259;0.878043382027446
2;1;5; Yellow ;2215;2259;2132;2519;;508;2259;1751;2237;0.987435750999429;0.990261177512174;1.14848657909766;2569.16447744146;2240;2240;2259;0.990261177512174
2;1;5; White  ;2779;3053;2519;4095;;508;2259;1751;2916;1.37521416333524;1.29083665338645;1.14848657909766;3348.98686464877;2240;2240;2259;1.29083665338645
2;1;6; NONE   ;-132;0;0;247;;494;2687;2193;-66;-0.255357957136343;-0.0245627093412728;1.14848657909766;-75.8001142204455;2240;2465;2259;-0.026549649946529
2;1;6; Black  ;494;712;247;1106;;494;2687;2193;603;0.049703602371181;0.224413844436174;1.14848657909766;692.537407195888;2240;2465;2259;0.242567256329651
2;1;6; Red    ;1500;1631;1106;1866;;494;2687;2193;1565.5;0.48860009119927;0.582620022329736;1.14848657909766;1797.95573957738;2240;2465;2259;0.629749651383198
2;1;6; Blue   ;2100;2264;1866;2372;;494;2687;2193;2182;0.769721842225262;0.812058057312988;1.14848657909766;2505.99771559109;2240;2465;2259;0.877747517929185
2;1;6; Yellow ;2481;2687;2372;2768;;494;2687;2193;2584;0.953032375740994;0.961667286937105;1.14848657909766;2967.68932038835;2240;2465;2259;1.03945902214895
2;1;6; White  ;2849;2933;2768;4095;;494;2687;2193;2891;1.09302325581395;1.0759211016003;1.14848657909766;3320.27470017133;2240;2465;2259;1.16295512114266
2;1;7; NONE   ;-133;0;0;250;;499;2780;2281;-66.5;-0.247917580008768;-0.0239208633093525;1.14848657909766;-76.3743575099943;2240;2761;2259;-0.0238828981229895
2;1;7; Black  ;499;553;250;1108;;499;2780;2281;526;0.0118369136343709;0.189208633093525;1.14848657909766;604.103940605368;2240;2761;2259;0.18890833703297
2;1;7; Red    ;1664;1736;1108;2050;;499;2780;2281;1700;0.526523454625164;0.611510791366906;1.14848657909766;1952.42718446602;2240;2761;2259;0.610540252768154
2;1;7; Blue   ;2363;2484;2050;2590;;499;2780;2281;2423.5;0.843708899605436;0.871762589928058;1.14848657909766;2783.35722444318;2240;2761;2259;0.870379001519777
2;1;7; Yellow ;2697;2780;2590;3076;;499;2780;2281;2738.5;0.981806225339763;0.985071942446043;1.14848657909766;3145.13049685894;2240;2761;2259;0.983508518944464
2;1;7; White  ;3371;3611;3076;4095;;499;2780;2281;3491;1.31170539237177;1.25575539568345;1.14848657909766;4009.36664762993;2240;2761;2259;1.25376236612566
2;1;8; NONE   ;-125;0;0;199;;398;2981;2583;-62.5;-0.178281068524971;-0.0209661187520966;1.14848657909766;-71.7804111936037;2240;2951;2259;-0.021001126710448
2;1;8; Black  ;398;495;199;1125;;398;2981;2583;446.5;0.0187766163375919;0.149781952364978;1.14848657909766;512.799257567105;2240;2951;2259;0.150032049219441
2;1;8; Red    ;1755;1879;1125;2114;;398;2981;2583;1817;0.549361207897793;0.609527004360953;1.14848657909766;2086.80011422045;2240;2951;2259;0.610544755726145
2;1;8; Blue   ;2350;2818;2114;2831;;398;2981;2583;2584;0.846302748741773;0.866823213686682;1.14848657909766;2967.68932038835;2240;2951;2259;0.868270582716763
2;1;8; Yellow ;2844;2981;2831;3286;;398;2981;2583;2912.5;0.973480449090205;0.977021133847702;1.14848657909766;3344.96716162193;2240;2951;2259;0.978652504706878
2;1;8; White  ;3592;3732;3286;4095;;398;2981;2583;3662;1.26364692218351;1.22844682992284;1.14848657909766;4205.75785265563;2240;2951;2259;1.23049801621857
2;1;9; NONE   ;-131;0;0;157;;314;2525;2211;-65.5;-0.171641791044776;-0.0259405940594059;1.14848657909766;-75.2258709308966;2240;2346;2259;-0.0276850351742599
2;1;9; Black  ;314;376;157;936;;314;2525;2211;345;0.0140208050655812;0.136633663366337;1.14848657909766;396.227869788692;2240;2346;2259;0.145821940994193
2;1;9; Red    ;1497;1574;936;1768;;314;2525;2211;1535.5;0.552464947987336;0.608118811881188;1.14848657909766;1763.50114220445;2240;2346;2259;0.649013305497344
2;1;9; Blue   ;1962;2371;1768;2412;;314;2525;2211;2166.5;0.837856173677069;0.858019801980198;1.14848657909766;2488.19617361508;2240;2346;2259;0.915719522214259
2;1;9; Yellow ;2454;2525;2412;2896;;314;2525;2211;2489.5;0.983943916779738;0.985940594059406;1.14848657909766;2859.15733866362;2240;2346;2259;1.05224267276824
2;1;9; White  ;3268;3380;2896;4095;;314;2525;2211;3324;1.3613749434645;1.31643564356436;1.14848657909766;3817.56938892062;2240;2346;2259;1.4049627010571
2;1;10; NONE   ;-118;0;0;124;;247;2505;2258;-59;-0.135518157661647;-0.0235528942115768;1.14848657909766;-67.7607081667618;2240;2358;2259;-0.024810756033448
2;1;10; Black  ;247;393;124;930;;247;2505;2258;320;0.0323294951284322;0.127744510978044;1.14848657909766;367.515705311251;2240;2358;2259;0.134566812384803
2;1;10; Red    ;1467;1580;930;1768;;247;2505;2258;1523.5;0.565323294951284;0.608183632734531;1.14848657909766;1749.71930325528;2240;2358;2259;0.640664183338271
2;1;10; Blue   ;1957;2234;1768;2312;;247;2505;2258;2095.5;0.818644818423384;0.836526946107784;1.14848657909766;2406.65362649914;2240;2358;2259;0.881202360476105
2;1;10; Yellow ;2389;2505;2312;2766;;247;2505;2258;2447;0.974313551815766;0.97684630738523;1.14848657909766;2810.34665905197;2240;2358;2259;1.02901559345504
2;1;10; White  ;3027;3075;2766;4095;;247;2505;2258;3051;1.24180690876882;1.21796407185629;1.14848657909766;3504.03255282696;2240;2358;2259;1.28301045183135
2;1;11; NONE   ;147;194;0;302;;410;2683;2273;170.5;-0.10536735591729;0.0635482668654491;1.14848657909766;195.816961736151;2240;2440;2259;0.0692893272084703
2;1;11; Black  ;410;542;302;1075;;410;2683;2273;476;0.0290365156181258;0.177413343272456;1.14848657909766;546.679611650485;2240;2440;2259;0.193441171561477
2;1;11; Red    ;1608;1712;1075;1890;;410;2683;2273;1660;0.54993400791905;0.618710398807305;1.14848657909766;1906.48772130211;2240;2440;2259;0.674605766369858
2;1;11; Blue   ;2069;2341;1890;2424;;410;2683;2273;2205;0.789705235371755;0.821841222512113;1.14848657909766;2532.41290691034;2240;2440;2259;0.896087780027431
2;1;11; Yellow ;2507;2683;2424;2963;;410;2683;2273;2595;0.961284645842499;0.967200894521059;1.14848657909766;2980.32267275842;2240;2440;2259;1.05457949622276
2;1;11; White  ;3243;3353;2963;4095;;410;2683;2273;3298;1.27056753189617;1.22922102124488;1.14848657909766;3787.70873786408;2240;2440;2259;1.34027097439024
2;1;12; NONE   ;155;221;0;264;;306;2837;2531;188;-0.0466218885815883;0.0662671836446951;1.14848657909766;215.91547687036;2240;2632;2259;0.0708277999114652
2;1;12; Black  ;306;360;264;1114;;306;2837;2531;333;0.0106677202686685;0.117377511455763;1.14848657909766;382.44603083952;2240;2632;2259;0.125455624311266
2;1;12; Red    ;1868;1943;1114;2102;;306;2837;2531;1905.5;0.631963650730936;0.671660204441311;1.14848657909766;2188.44117647059;2240;2632;2259;0.717884961336686
2;1;12; Blue   ;2262;2328;2102;2524;;306;2837;2531;2295;0.785855393125247;0.808953119492421;1.14848657909766;2635.77669902913;2240;2632;2259;0.864626599983047
2;1;12; Yellow ;2719;2837;2524;3102;;306;2837;2531;2778;0.976689055709206;0.979203383856186;1.14848657909766;3190.49571673329;2240;2632;2259;1.04659376677686
2;1;12; White  ;3367;3431;3102;4095;;306;2837;2531;3399;1.22204662188858;1.19809658089531;1.14848657909766;3903.70588235294;2240;2632;2259;1.28055155265463
2;1;13; NONE   ;180;229;0;273;;317;2869;2552;204.5;-0.0440830721003135;0.0712791913558731;1.14848657909766;234.865505425471;2240;2669;2259;0.0759760176644905
2;1;13; Black  ;317;363;273;1080;;317;2869;2552;340;0.00901253918495298;0.11850819100732;1.14848657909766;390.485436893204;2240;2669;2259;0.126317095383505
2;1;13; Red    ;1796;2006;1080;2142;;317;2869;2552;1901;0.620689655172414;0.662600209132102;1.14848657909766;2183.27298686465;2240;2669;2259;0.706261171541302
2;1;13; Blue   ;2279;2353;2142;2555;;317;2869;2552;2316;0.783307210031348;0.807249912861624;1.14848657909766;2659.89491719018;2240;2669;2259;0.860442332082933
2;1;13; Yellow ;2757;2869;2555;3107;;317;2869;2552;2813;0.978056426332288;0.980481003834088;1.14848657909766;3230.69274700171;2240;2669;2259;1.04508820386412
2;1;13; White  ;3345;3438;3107;4095;;317;2869;2552;3391.5;1.20474137931034;1.18211920529801;1.14848657909766;3895.09223300971;2240;2669;2259;1.26001302645046
2;1;14; NONE   ;149;228;0;277;;326;3054;2728;188.5;-0.0504032258064516;0.0617223313686968;1.14848657909766;216.489720159909;2240;2680;2259;0.069744240285954
2;1;14; Black  ;326;391;277;1162;;326;3054;2728;358.5;0.0119134897360704;0.117387033398821;1.14848657909766;411.732438606511;2240;2680;2259;0.132643555132703
2;1;14; Red    ;1933;1986;1162;2126;;326;3054;2728;1959.5;0.598790322580645;0.641617550753111;1.14848657909766;2250.45945174186;2240;2680;2259;0.725007102601204
2;1;14; Blue   ;2266;2520;2126;2616;;326;3054;2728;2393;0.757697947214076;0.783562540929928;1.14848657909766;2748.3283837807;2240;2680;2259;0.885400355460414
2;1;14; Yellow ;2711;3054;2616;3250;;326;3054;2728;2882.5;0.937133431085044;0.943844138834316;1.14848657909766;3310.512564249;2240;2680;2259;1.06651338262208
2;1;14; White  ;3447;3526;3250;4095;;326;3054;2728;3486.5;1.15854105571848;1.14161755075311;1.14848657909766;4004.19845802399;2240;2680;2259;1.28999094831288
2;1;15; NONE   ;171;252;0;320;;387;3271;2884;211.5;-0.0608529819694868;0.0646591256496484;1.14848657909766;242.904911479155;2240;3103;2259;0.0675865663995645
2;1;15; Black  ;387;506;320;1331;;387;3271;2884;446.5;0.020631067961165;0.136502598593702;1.14848657909766;512.799257567105;2240;3103;2259;0.142682751287969
2;1;15; Red    ;2156;2216;1331;2452;;387;3271;2884;2186;0.62378640776699;0.668297156832773;1.14848657909766;2510.59166190748;2240;3103;2259;0.69855429857895
2;1;15; Blue   ;2688;2725;2452;2942;;387;3271;2884;2706.5;0.804264909847434;0.827422806481198;1.14848657909766;3108.37892632781;2240;3103;2259;0.864884359150928
2;1;15; Yellow ;3158;3271;2942;3479;;387;3271;2884;3214.5;0.980409153952843;0.982726994802813;1.14848657909766;3691.81010850942;2240;3103;2259;1.02721994180331
2;1;15; White  ;3687;3729;3479;4095;;387;3271;2884;3708;1.15152565880721;1.13359828798533;1.14848657909766;4258.58823529412;2240;3103;2259;1.18492193006896
3;1;0; NONE   ;262;342;0;468;;594;3711;3117;302;-0.0936798203400706;0.081379682026408;0.919104204753199;277.569469835466;2240;3735;2452;0.0738658822347574
3;1;0; Black  ;594;628;468;1577;;594;3711;3117;611;0.0054539621430863;0.164645648073296;0.919104204753199;561.572669104205;2240;3735;2452;0.149443887567671
3;1;0; Red    ;2526;2646;1577;2849;;594;3711;3117;2586;0.639076034648701;0.696847210994341;0.919104204753199;2376.80347349177;2240;3735;2452;0.632507190261863
3;1;0; Blue   ;3052;3320;2849;3499;;594;3711;3117;3186;0.831568816169394;0.858528698464026;0.919104204753199;2928.26599634369;2240;3735;2452;0.779260598675288
3;1;0; Yellow ;3678;3711;3499;3741;;594;3711;3117;3694.5;0.994706448508181;0.995553759094584;0.919104204753199;3395.63048446069;2240;3735;2452;0.903634112305666
3;1;0; White  ;3771;3799;3741;4095;;594;3711;3117;3785;1.02374077638755;1.01994071678793;0.919104204753199;3478.80941499086;2240;3735;2452;0.925769418074691
3;1;1; NONE   ;254;314;0;326;;337;3327;2990;284;-0.0177257525083612;0.0853621881574993;0.919104204753199;261.025594149909;2240;3022;2452;0.0858522007723675
3;1;1; Black  ;337;460;326;1277;;337;3327;2990;398.5;0.0205685618729097;0.119777577397054;0.919104204753199;366.26302559415;2240;3022;2452;0.120465147914748
3;1;1; Red    ;2094;2142;1277;2416;;337;3327;2990;2118;0.595652173913043;0.636609558160505;0.919104204753199;1946.66270566728;2240;3022;2452;0.640263948013642
3;1;1; Blue   ;2689;2720;2416;2908;;337;3327;2990;2704.5;0.79180602006689;0.812894499549143;0.919104204753199;2485.71732175503;2240;3022;2452;0.817560834467845
3;1;1; Yellow ;3096;3327;2908;3517;;337;3327;2990;3211.5;0.961371237458194;0.965284039675383;0.919104204753199;2951.7031535649;2240;3022;2452;0.970825150635416
3;1;1; White  ;3707;3729;3517;4095;;337;3327;2990;3718;1.13076923076923;1.11752329425909;0.919104204753199;3417.2294332724;2240;3022;2452;1.12393831856219
3;1;2; NONE   ;282;324;0;370;;415;3500;3085;303;-0.0363047001620746;0.0865714285714286;0.919104204753199;278.488574040219;2240;3308;2452;0.0836767261530207
3;1;2; Black  ;415;460;370;1369;;415;3500;3085;437.5;0.00729335494327391;0.125;0.919104204753199;402.108089579525;2240;3308;2452;0.120820355418966
3;1;2; Red    ;2278;2320;1369;2600;;415;3500;3085;2299;0.610696920583468;0.656857142857143;0.919104204753199;2113.02056672761;2240;3308;2452;0.63489370767589
3;1;2; Blue   ;2880;2973;2600;3100;;415;3500;3085;2926.5;0.814100486223663;0.836142857142857;0.919104204753199;2689.75845521024;2240;3308;2452;0.808184617448235
3;1;2; Yellow ;3226;3500;3100;3612;;415;3500;3085;3363;0.955591572123177;0.960857142857143;0.919104204753199;3090.94744058501;2240;3308;2452;0.928728812054814
3;1;2; White  ;3724;3755;3612;4095;;415;3500;3085;3739.5;1.07763371150729;1.06842857142857;0.919104204753199;3436.99017367459;2240;3308;2452;1.03270335791822
3;1;3; NONE   ;173;309;0;408;;507;3715;3208;241;-0.0829177057356609;0.0648721399730821;0.919104204753199;221.504113345521;2240;3410;2452;0.0645639683686308
3;1;3; Black  ;507;653;408;1540;;507;3715;3208;580;0.0227556109725686;0.156123822341857;0.919104204753199;533.080438756856;2240;3410;2452;0.155382164538614
3;1;3; Red    ;2427;2574;1540;2842;;507;3715;3208;2500.5;0.621415211970075;0.673082099596231;0.919104204753199;2298.22006398537;2240;3410;2452;0.669884659360005
3;1;3; Blue   ;3110;3169;2842;3416;;507;3715;3208;3139.5;0.820604738154613;0.845087483176312;0.919104204753199;2885.52765082267;2240;3410;2452;0.841072940636167
3;1;3; Yellow ;3664;3715;3416;3732;;507;3715;3208;3689.5;0.992051122194514;0.993135935397039;0.919104204753199;3391.03496343693;2240;3410;2452;0.988418096664163
3;1;3; White  ;3750;3782;3732;4095;;507;3715;3208;3766;1.01589775561097;1.01372812920592;0.919104204753199;3461.34643510055;2240;3410;2452;1.00891246836624
3;1;4; NONE   ;155;261;0;307;;353;3080;2727;208;-0.0531719838650532;0.0675324675324675;0.919104204753199;191.173674588665;2240;2881;2452;0.0659549854959053
3;1;4; Black  ;353;483;307;1170;;353;3080;2727;418;0.0238357169050238;0.135714285714286;0.919104204753199;384.185557586837;2240;2881;2452;0.132544153544656
3;1;4; Red    ;1856;1998;1170;2267;;353;3080;2727;1927;0.577191052438577;0.625649350649351;0.919104204753199;1771.11380255942;2240;2881;2452;0.611034889666392
3;1;4; Blue   ;2536;2582;2267;2808;;353;3080;2727;2559;0.808947561422809;0.830844155844156;0.919104204753199;2351.98765996344;2240;2881;2452;0.811436576365488
3;1;4; Yellow ;3035;3080;2808;3318;;353;3080;2727;3057.5;0.991749174917492;0.992694805194805;0.919104204753199;2810.16110603291;2240;2881;2452;0.969506577662165
3;1;4; White  ;3555;3619;3318;4095;;353;3080;2727;3587;1.18591859185919;1.16461038961039;0.919104204753199;3296.82678244973;2240;2881;2452;1.13740640852794
3;1;5; NONE   ;199;292;0;278;;264;2452;2188;245.5;-0.00845521023765996;0.100122349102773;0.919104204753199;225.64008226691;2240;2240;2452;0.100122349102773
3;1;5; Black  ;264;347;278;938;;264;2452;2188;305.5;0.0189670932358318;0.124592169657423;0.919104204753199;280.786334552102;2240;2240;2452;0.124592169657423
3;1;5; Red    ;1530;1585;938;1750;;264;2452;2188;1557.5;0.59117915904936;0.635195758564437;0.919104204753199;1431.50479890311;2240;2240;2452;0.635195758564437
3;1;5; Blue   ;1916;2254;1750;2290;;264;2452;2188;2085;0.832266910420475;0.850326264274062;0.919104204753199;1916.33226691042;2240;2240;2452;0.850326264274062
3;1;5; Yellow ;2326;2452;2290;2709;;264;2452;2188;2389;0.971206581352834;0.974306688417618;0.919104204753199;2195.73994515539;2240;2240;2452;0.974306688417618
3;1;5; White  ;2966;3160;2709;4095;;264;2452;2188;3063;1.27925045703839;1.24918433931485;0.919104204753199;2815.21617915905;2240;2240;2452;1.24918433931485
3;1;6; NONE   ;157;208;0;248;;287;2697;2410;182.5;-0.0433609958506224;0.067667779013719;0.919104204753199;167.736517367459;2240;2465;2452;0.0676353119860759
3;1;6; Black  ;287;377;248;990;;287;2697;2410;332;0.0186721991701245;0.123099740452354;0.919104204753199;305.142595978062;2240;2465;2452;0.123040677147272
3;1;6; Red    ;1603;1738;990;1912;;287;2697;2410;1670.5;0.574066390041494;0.619391916944753;0.919104204753199;1535.36357404022;2240;2465;2452;0.619094732453368
3;1;6; Blue   ;2087;2265;1912;2404;;287;2697;2410;2176;0.783817427385892;0.806822395253986;0.919104204753199;1999.97074954296;2240;2465;2452;0.806435281543568
3;1;6; Yellow ;2543;2697;2404;3024;;287;2697;2410;2620;0.96804979253112;0.971449758991472;0.919104204753199;2408.05301645338;2240;2465;2452;0.970983657005582
3;1;6; White  ;3351;3464;3024;4095;;287;2697;2410;3407.5;1.2948132780083;1.26344086021505;0.919104204753199;3131.84757769653;2240;2465;2452;1.26283466078112
3;1;7; NONE   ;-125;0;0;178;;357;2866;2509;-62.5;-0.167198086887206;-0.0218073970690858;0.919104204753199;-57.444012797075;2240;2761;2452;-0.0206795537706803
3;1;7; Black  ;357;423;178;1059;;357;2866;2509;390;0.0131526504583499;0.136078157711096;0.919104204753199;358.450639853748;2240;2761;2452;0.129040415529045
3;1;7; Red    ;1695;1762;1059;2069;;357;2866;2509;1728.5;0.546632124352332;0.603105373342638;0.919104204753199;1588.67161791591;2240;2761;2452;0.571913739081934
3;1;7; Blue   ;2376;2404;2069;2568;;357;2866;2509;2390;0.810282981267437;0.833914863921842;0.919104204753199;2196.65904936015;2240;2761;2452;0.790786136190814
